Turn Number,Game 1 Player 1,Game 1 Player 2,Game 2 Player 1,Game 2 Player 2,Game 3 Player 1,Game 3 Player 2,Game 4 Player 1,Game 4 Player 2,Game 5 Player 1,Game 5 Player 2,Game 6 Player 1,Game 6 Player 2,Game 7 Player 1,Game 7 Player 2,Game 8 Player 1,Game 8 Player 2,Game 9 Player 1,Game 9 Player 2,Game 10 Player 1,Game 10 Player 2,Game 11 Player 1,Game 11 Player 2,Game 12 Player 1,Game 12 Player 2,Game 13 Player 1,Game 13 Player 2,Game 14 Player 1,Game 14 Player 2,Game 15 Player 1,Game 15 Player 2,Game 16 Player 1,Game 16 Player 2,Game 17 Player 1,Game 17 Player 2,Game 18 Player 1,Game 18 Player 2,Game 19 Player 1,Game 19 Player 2,Game 20 Player 1,Game 20 Player 2,Game 21 Player 1,Game 21 Player 2,Game 22 Player 1,Game 22 Player 2,Game 23 Player 1,Game 23 Player 2,Game 24 Player 1,Game 24 Player 2,Game 25 Player 1,Game 25 Player 2,Game 26 Player 1,Game 26 Player 2,Game 27 Player 1,Game 27 Player 2,Game 28 Player 1,Game 28 Player 2,
Turn 281,52, 0, 22, 30, 52, 0, 36, 16, 48, 4, 52, 0, 15, 37, 0, 52, 28, 24, 17, 35, 30, 22, 20, 32, 44, 8, 20, 32, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 24, 28, 16, 36, 29, 23, 52, 0, 0, 52, 
Turn 282,52, 0, 23, 29, 52, 0, 39, 13, 49, 3, 52, 0, 15, 37, 0, 52, 29, 23, 17, 35, 31, 21, 21, 31, 45, 7, 19, 33, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 25, 27, 17, 35, 29, 23, 52, 0, 0, 52, 
Turn 283,52, 0, 22, 30, 52, 0, 38, 14, 48, 4, 52, 0, 16, 36, 0, 52, 28, 24, 18, 34, 32, 20, 22, 30, 44, 8, 20, 32, 44, 8, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 26, 26, 15, 37, 30, 22, 52, 0, 0, 52, 
Turn 284,52, 0, 25, 27, 52, 0, 39, 13, 52, 0, 52, 0, 17, 35, 0, 52, 27, 25, 17, 35, 31, 21, 23, 29, 43, 9, 21, 31, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 15, 37, 29, 23, 52, 0, 0, 52, 
Turn 285,52, 0, 23, 29, 52, 0, 38, 14, 52, 0, 52, 0, 16, 36, 0, 52, 26, 26, 18, 34, 32, 20, 24, 28, 43, 9, 21, 31, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 28, 24, 16, 36, 30, 22, 52, 0, 0, 52, 
Turn 286,52, 0, 23, 29, 52, 0, 39, 13, 52, 0, 52, 0, 15, 37, 0, 52, 25, 27, 19, 33, 31, 21, 25, 27, 43, 9, 21, 31, 44, 8, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 17, 35, 29, 23, 52, 0, 0, 52, 
Turn 287,52, 0, 24, 28, 52, 0, 39, 13, 52, 0, 52, 0, 14, 38, 0, 52, 24, 28, 20, 32, 30, 22, 26, 26, 44, 8, 20, 32, 44, 8, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 28, 24, 16, 36, 30, 22, 52, 0, 0, 52, 
Turn 288,52, 0, 23, 29, 52, 0, 39, 13, 52, 0, 52, 0, 15, 37, 0, 52, 23, 29, 19, 33, 31, 21, 25, 27, 45, 7, 21, 31, 45, 7, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 15, 37, 29, 23, 52, 0, 0, 52, 
Turn 289,52, 0, 22, 30, 52, 0, 40, 12, 52, 0, 52, 0, 15, 37, 0, 52, 25, 27, 20, 32, 30, 22, 25, 27, 44, 8, 20, 32, 44, 8, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 28, 24, 16, 36, 30, 22, 52, 0, 0, 52, 
Turn 290,52, 0, 23, 29, 52, 0, 41, 11, 52, 0, 52, 0, 15, 37, 0, 52, 25, 27, 20, 32, 31, 21, 25, 27, 44, 8, 21, 31, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 15, 37, 29, 23, 52, 0, 0, 52, 
Turn 291,52, 0, 24, 28, 52, 0, 42, 10, 52, 0, 52, 0, 16, 36, 0, 52, 26, 26, 20, 32, 29, 23, 26, 26, 44, 8, 22, 30, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 13, 39, 28, 24, 52, 0, 0, 52, 
Turn 292,52, 0, 25, 27, 52, 0, 39, 13, 52, 0, 52, 0, 15, 37, 0, 52, 25, 27, 21, 31, 29, 23, 27, 25, 45, 7, 21, 31, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 13, 39, 29, 23, 52, 0, 0, 52, 
Turn 293,52, 0, 24, 28, 52, 0, 37, 15, 52, 0, 52, 0, 16, 36, 0, 52, 26, 26, 20, 32, 30, 22, 26, 26, 46, 6, 20, 32, 44, 8, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 30, 22, 14, 38, 29, 23, 52, 0, 0, 52, 
Turn 294,52, 0, 23, 29, 52, 0, 37, 15, 52, 0, 52, 0, 15, 37, 0, 52, 27, 25, 21, 31, 29, 23, 25, 27, 47, 5, 19, 33, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 31, 21, 13, 39, 29, 23, 52, 0, 0, 52, 
Turn 295,52, 0, 22, 30, 52, 0, 38, 14, 52, 0, 52, 0, 14, 38, 0, 52, 24, 28, 22, 30, 30, 22, 26, 26, 45, 7, 18, 34, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 30, 22, 10, 42, 30, 22, 52, 0, 0, 52, 
Turn 296,52, 0, 18, 34, 52, 0, 39, 13, 52, 0, 52, 0, 13, 39, 0, 52, 25, 27, 21, 31, 29, 23, 27, 25, 45, 7, 18, 34, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 11, 41, 31, 21, 52, 0, 0, 52, 
Turn 297,52, 0, 18, 34, 52, 0, 40, 12, 52, 0, 52, 0, 15, 37, 0, 52, 26, 26, 20, 32, 30, 22, 28, 24, 46, 6, 18, 34, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 32, 20, 9, 43, 30, 22, 52, 0, 0, 52, 
Turn 298,52, 0, 19, 33, 52, 0, 41, 11, 52, 0, 52, 0, 15, 37, 0, 52, 27, 25, 17, 35, 29, 23, 27, 25, 47, 5, 19, 33, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 33, 19, 9, 43, 29, 23, 52, 0, 0, 52, 
Turn 299,52, 0, 18, 34, 52, 0, 42, 10, 52, 0, 52, 0, 16, 36, 0, 52, 26, 26, 13, 39, 30, 22, 28, 24, 45, 7, 18, 34, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 34, 18, 10, 42, 28, 24, 52, 0, 0, 52, 
Turn 300,52, 0, 17, 35, 52, 0, 43, 9, 52, 0, 52, 0, 15, 37, 0, 52, 27, 25, 13, 39, 27, 25, 29, 23, 45, 7, 17, 35, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 33, 19, 11, 41, 27, 25, 52, 0, 0, 52, 
Turn 301,52, 0, 16, 36, 52, 0, 43, 9, 52, 0, 52, 0, 16, 36, 0, 52, 25, 27, 14, 38, 28, 24, 31, 21, 46, 6, 18, 34, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 32, 20, 15, 37, 28, 24, 52, 0, 0, 52, 
Turn 302,52, 0, 17, 35, 52, 0, 43, 9, 52, 0, 52, 0, 15, 37, 0, 52, 25, 27, 15, 37, 28, 24, 31, 21, 45, 7, 15, 37, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 32, 20, 15, 37, 29, 23, 52, 0, 0, 52, 
Turn 303,52, 0, 16, 36, 52, 0, 44, 8, 52, 0, 52, 0, 14, 38, 0, 52, 26, 26, 16, 36, 28, 24, 32, 20, 45, 7, 16, 36, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 32, 20, 16, 36, 30, 22, 52, 0, 0, 52, 
Turn 304,52, 0, 13, 39, 52, 0, 45, 7, 52, 0, 52, 0, 16, 36, 0, 52, 27, 25, 15, 37, 29, 23, 35, 17, 45, 7, 15, 37, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 33, 19, 15, 37, 31, 21, 52, 0, 0, 52, 
Turn 305,52, 0, 13, 39, 52, 0, 46, 6, 52, 0, 52, 0, 16, 36, 0, 52, 26, 26, 14, 38, 28, 24, 34, 18, 46, 6, 17, 35, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 34, 18, 14, 38, 31, 21, 52, 0, 0, 52, 
Turn 306,52, 0, 13, 39, 52, 0, 44, 8, 52, 0, 52, 0, 17, 35, 0, 52, 25, 27, 14, 38, 29, 23, 35, 17, 45, 7, 17, 35, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 35, 17, 15, 37, 31, 21, 52, 0, 0, 52, 
Turn 307,52, 0, 14, 38, 52, 0, 44, 8, 52, 0, 52, 0, 16, 36, 0, 52, 26, 26, 14, 38, 28, 24, 36, 16, 43, 9, 18, 34, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 36, 16, 16, 36, 32, 20, 52, 0, 0, 52, 
Turn 308,52, 0, 15, 37, 52, 0, 41, 11, 52, 0, 52, 0, 15, 37, 0, 52, 25, 27, 15, 37, 27, 25, 35, 17, 43, 9, 19, 33, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 35, 17, 15, 37, 33, 19, 52, 0, 0, 52, 
Turn 309,52, 0, 14, 38, 52, 0, 42, 10, 52, 0, 52, 0, 14, 38, 0, 52, 24, 28, 16, 36, 26, 26, 34, 18, 44, 8, 20, 32, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 34, 18, 15, 37, 32, 20, 52, 0, 0, 52, 
Turn 310,52, 0, 13, 39, 52, 0, 42, 10, 52, 0, 52, 0, 13, 39, 0, 52, 23, 29, 17, 35, 27, 25, 33, 19, 43, 9, 19, 33, 43, 9, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 33, 19, 15, 37, 33, 19, 52, 0, 0, 52, 
Turn 311,52, 0, 12, 40, 52, 0, 42, 10, 52, 0, 52, 0, 12, 40, 0, 52, 24, 28, 18, 34, 26, 26, 35, 17, 45, 7, 20, 32, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 32, 20, 16, 36, 32, 20, 52, 0, 0, 52, 
Turn 312,52, 0, 10, 42, 52, 0, 41, 11, 52, 0, 52, 0, 11, 41, 0, 52, 25, 27, 17, 35, 27, 25, 35, 17, 45, 7, 21, 31, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 31, 21, 17, 35, 35, 17, 52, 0, 0, 52, 
Turn 313,52, 0, 10, 42, 52, 0, 40, 12, 52, 0, 52, 0, 11, 41, 0, 52, 24, 28, 16, 36, 26, 26, 36, 16, 46, 6, 23, 29, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 33, 19, 16, 36, 36, 16, 52, 0, 0, 52, 
Turn 314,52, 0, 11, 41, 52, 0, 41, 11, 52, 0, 52, 0, 11, 41, 0, 52, 22, 30, 16, 36, 25, 27, 35, 17, 45, 7, 23, 29, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 33, 19, 17, 35, 37, 15, 52, 0, 0, 52, 
Turn 315,52, 0, 12, 40, 52, 0, 40, 12, 52, 0, 52, 0, 12, 40, 0, 52, 22, 30, 16, 36, 25, 27, 36, 16, 45, 7, 24, 28, 42, 10, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 32, 20, 18, 34, 37, 15, 52, 0, 0, 52, 
Turn 316,52, 0, 15, 37, 52, 0, 40, 12, 52, 0, 52, 0, 15, 37, 0, 52, 23, 29, 17, 35, 25, 27, 37, 15, 45, 7, 23, 29, 41, 11, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 31, 21, 17, 35, 37, 15, 52, 0, 0, 52, 
Turn 317,52, 0, 13, 39, 52, 0, 40, 12, 52, 0, 52, 0, 14, 38, 0, 52, 22, 30, 20, 32, 26, 26, 38, 14, 46, 6, 22, 30, 40, 12, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 30, 22, 15, 37, 38, 14, 52, 0, 0, 52, 
Turn 318,52, 0, 13, 39, 52, 0, 41, 11, 52, 0, 52, 0, 14, 38, 0, 52, 21, 31, 21, 31, 27, 25, 37, 15, 45, 7, 23, 29, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 15, 37, 39, 13, 52, 0, 0, 52, 
Turn 319,52, 0, 14, 38, 52, 0, 40, 12, 52, 0, 52, 0, 14, 38, 0, 52, 20, 32, 20, 32, 26, 26, 38, 14, 43, 9, 22, 30, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 28, 24, 16, 36, 38, 14, 52, 0, 0, 52, 
Turn 320,52, 0, 13, 39, 52, 0, 39, 13, 52, 0, 52, 0, 15, 37, 0, 52, 21, 31, 19, 33, 25, 27, 38, 14, 43, 9, 21, 31, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 15, 37, 39, 13, 52, 0, 0, 52, 
Turn 321,52, 0, 16, 36, 52, 0, 40, 12, 52, 0, 52, 0, 16, 36, 0, 52, 22, 30, 18, 34, 26, 26, 38, 14, 44, 8, 22, 30, 40, 12, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 30, 22, 14, 38, 40, 12, 52, 0, 0, 52, 
Turn 322,52, 0, 15, 37, 52, 0, 39, 13, 52, 0, 52, 0, 15, 37, 0, 52, 21, 31, 16, 36, 25, 27, 39, 13, 45, 7, 21, 31, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 13, 39, 41, 11, 52, 0, 0, 52, 
Turn 323,52, 0, 17, 35, 52, 0, 41, 11, 52, 0, 52, 0, 14, 38, 0, 52, 22, 30, 16, 36, 26, 26, 40, 12, 44, 8, 20, 32, 40, 12, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 12, 40, 39, 13, 52, 0, 0, 52, 
Turn 324,52, 0, 17, 35, 52, 0, 41, 11, 52, 0, 52, 0, 13, 39, 0, 52, 21, 31, 17, 35, 25, 27, 39, 13, 42, 10, 21, 31, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 11, 41, 39, 13, 52, 0, 0, 52, 
Turn 325,52, 0, 18, 34, 52, 0, 42, 10, 52, 0, 52, 0, 17, 35, 0, 52, 22, 30, 18, 34, 24, 28, 38, 14, 42, 10, 21, 31, 38, 14, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 28, 24, 11, 41, 40, 12, 52, 0, 0, 52, 
Turn 326,52, 0, 17, 35, 52, 0, 43, 9, 52, 0, 52, 0, 17, 35, 0, 52, 24, 28, 17, 35, 23, 29, 39, 13, 43, 9, 21, 31, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 29, 23, 11, 41, 41, 11, 52, 0, 0, 52, 
Turn 327,52, 0, 18, 34, 52, 0, 40, 12, 52, 0, 52, 0, 18, 34, 0, 52, 24, 28, 18, 34, 24, 28, 41, 11, 42, 10, 22, 30, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 28, 24, 12, 40, 38, 14, 52, 0, 0, 52, 
Turn 328,52, 0, 17, 35, 52, 0, 40, 12, 52, 0, 52, 0, 17, 35, 0, 52, 25, 27, 19, 33, 28, 24, 41, 11, 41, 11, 23, 29, 37, 15, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 13, 39, 37, 15, 52, 0, 0, 52, 
Turn 329,52, 0, 20, 32, 52, 0, 40, 12, 52, 0, 52, 0, 18, 34, 0, 52, 24, 28, 18, 34, 28, 24, 42, 10, 40, 12, 22, 30, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 26, 26, 12, 40, 35, 17, 52, 0, 0, 52, 
Turn 330,52, 0, 19, 33, 52, 0, 41, 11, 52, 0, 52, 0, 23, 29, 0, 52, 25, 27, 17, 35, 29, 23, 41, 11, 38, 14, 21, 31, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 16, 36, 35, 17, 52, 0, 0, 52, 
Turn 331,52, 0, 19, 33, 52, 0, 40, 12, 52, 0, 52, 0, 24, 28, 0, 52, 22, 30, 17, 35, 28, 24, 42, 10, 38, 14, 20, 32, 40, 12, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 26, 26, 16, 36, 36, 16, 52, 0, 0, 52, 
Turn 332,52, 0, 19, 33, 52, 0, 39, 13, 52, 0, 52, 0, 24, 28, 0, 52, 23, 29, 17, 35, 29, 23, 41, 11, 39, 13, 19, 33, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 27, 25, 17, 35, 37, 15, 52, 0, 0, 52, 
Turn 333,52, 0, 20, 32, 52, 0, 40, 12, 52, 0, 52, 0, 24, 28, 0, 52, 24, 28, 18, 34, 28, 24, 39, 13, 38, 14, 20, 32, 40, 12, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 26, 26, 18, 34, 38, 14, 52, 0, 0, 52, 
Turn 334,52, 0, 21, 31, 52, 0, 41, 11, 52, 0, 52, 0, 25, 27, 0, 52, 25, 27, 19, 33, 29, 23, 39, 13, 39, 13, 19, 33, 38, 14, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 25, 27, 17, 35, 39, 13, 52, 0, 0, 52, 
Turn 335,52, 0, 22, 30, 52, 0, 43, 9, 52, 0, 52, 0, 26, 26, 0, 52, 26, 26, 18, 34, 30, 22, 40, 12, 40, 12, 20, 32, 38, 14, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 26, 26, 16, 36, 40, 12, 52, 0, 0, 52, 
Turn 336,52, 0, 21, 31, 52, 0, 43, 9, 52, 0, 52, 0, 25, 27, 0, 52, 25, 27, 17, 35, 31, 21, 39, 13, 39, 13, 20, 32, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 15, 37, 39, 13, 52, 0, 0, 52, 
Turn 337,52, 0, 22, 30, 52, 0, 44, 8, 52, 0, 52, 0, 24, 28, 0, 52, 24, 28, 16, 36, 28, 24, 38, 14, 40, 12, 20, 32, 40, 12, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 14, 38, 38, 14, 52, 0, 0, 52, 
Turn 338,52, 0, 23, 29, 52, 0, 45, 7, 52, 0, 52, 0, 23, 29, 0, 52, 24, 28, 17, 35, 27, 25, 37, 15, 40, 12, 21, 31, 39, 13, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 23, 29, 15, 37, 36, 16, 52, 0, 0, 52, 
Turn 339,52, 0, 22, 30, 52, 0, 44, 8, 52, 0, 52, 0, 22, 30, 0, 52, 24, 28, 16, 36, 28, 24, 36, 16, 40, 12, 20, 32, 38, 14, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 13, 39, 36, 16, 52, 0, 0, 52, 
Turn 340,52, 0, 21, 31, 52, 0, 42, 10, 52, 0, 52, 0, 25, 27, 0, 52, 25, 27, 16, 36, 28, 24, 34, 18, 41, 11, 19, 33, 37, 15, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 21, 31, 13, 39, 37, 15, 52, 0, 0, 52, 
Turn 341,52, 0, 21, 31, 52, 0, 42, 10, 52, 0, 52, 0, 26, 26, 0, 52, 24, 28, 16, 36, 28, 24, 34, 18, 40, 12, 20, 32, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 14, 38, 36, 16, 52, 0, 0, 52, 
Turn 342,52, 0, 21, 31, 52, 0, 43, 9, 52, 0, 52, 0, 25, 27, 0, 52, 23, 29, 17, 35, 29, 23, 35, 17, 39, 13, 19, 33, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 23, 29, 11, 41, 37, 15, 52, 0, 0, 52, 
Turn 343,52, 0, 22, 30, 52, 0, 44, 8, 52, 0, 52, 0, 26, 26, 0, 52, 22, 30, 16, 36, 30, 22, 34, 18, 40, 12, 20, 32, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 10, 42, 38, 14, 52, 0, 0, 52, 
Turn 344,52, 0, 21, 31, 52, 0, 45, 7, 52, 0, 52, 0, 28, 24, 0, 52, 21, 31, 17, 35, 31, 21, 35, 17, 41, 11, 21, 31, 37, 15, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 21, 31, 9, 43, 39, 13, 52, 0, 0, 52, 
Turn 345,52, 0, 20, 32, 52, 0, 44, 8, 52, 0, 52, 0, 28, 24, 0, 52, 20, 32, 18, 34, 30, 22, 34, 18, 39, 13, 22, 30, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 9, 43, 38, 14, 52, 0, 0, 52, 
Turn 346,52, 0, 19, 33, 52, 0, 43, 9, 52, 0, 52, 0, 29, 23, 0, 52, 19, 33, 17, 35, 29, 23, 33, 19, 39, 13, 21, 31, 35, 17, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 19, 33, 9, 43, 42, 10, 52, 0, 0, 52, 
Turn 347,52, 0, 16, 36, 52, 0, 52, 0, 52, 0, 52, 0, 28, 24, 0, 52, 20, 32, 18, 34, 28, 24, 34, 18, 40, 12, 21, 31, 36, 16, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 19, 33, 10, 42, 42, 10, 52, 0, 0, 52, 
Turn 348,52, 0, 17, 35, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 19, 33, 19, 33, 29, 23, 33, 19, 41, 11, 21, 31, 35, 17, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 19, 33, 11, 41, 43, 9, 52, 0, 0, 52, 
Turn 349,52, 0, 18, 34, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 20, 32, 19, 33, 30, 22, 32, 20, 42, 10, 22, 30, 34, 18, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 20, 32, 10, 42, 42, 10, 52, 0, 0, 52, 
Turn 350,52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 27, 25, 0, 52, 18, 34, 19, 33, 29, 23, 34, 18, 41, 11, 23, 29, 35, 17, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 21, 31, 14, 38, 43, 9, 52, 0, 0, 52, 
Turn 351,52, 0, 17, 35, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 18, 34, 20, 32, 30, 22, 34, 18, 40, 12, 22, 30, 33, 19, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 14, 38, 44, 8, 52, 0, 0, 52, 
Turn 352,52, 0, 17, 35, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 19, 33, 21, 31, 31, 21, 35, 17, 40, 12, 23, 29, 33, 19, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 21, 31, 15, 37, 42, 10, 52, 0, 0, 52, 
Turn 353,52, 0, 18, 34, 52, 0, 52, 0, 52, 0, 52, 0, 24, 28, 0, 52, 20, 32, 20, 32, 33, 19, 36, 16, 40, 12, 24, 28, 34, 18, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 20, 32, 14, 38, 42, 10, 52, 0, 0, 52, 
Turn 354,52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 19, 33, 19, 33, 33, 19, 37, 15, 41, 11, 23, 29, 35, 17, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 21, 31, 13, 39, 43, 9, 52, 0, 0, 52, 
Turn 355,52, 0, 20, 32, 52, 0, 52, 0, 52, 0, 52, 0, 26, 26, 0, 52, 20, 32, 18, 34, 34, 18, 38, 14, 42, 10, 24, 28, 34, 18, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 22, 30, 12, 40, 44, 8, 52, 0, 0, 52, 
Turn 356,52, 0, 19, 33, 52, 0, 52, 0, 52, 0, 52, 0, 25, 27, 0, 52, 21, 31, 19, 33, 33, 19, 39, 13, 41, 11, 25, 27, 33, 19, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 52, 0, 0, 52, 0, 52, 23, 29, 11, 41, 43, 9, 52, 0, 0, 52, 
